Crop,Crop_Year,Season,State,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield,Commodity,Modal_Price,Revenue,Cost,Profit
Wheat,2015,Rabi       ,Delhi,19050.0,83419,757.7,3008185.5,6286.5,4.38,Wheat,2462.4266055045873,205413165.00458717,3014472.0,202398693.00458717
Cotton,2015,Kharif     ,Jammu and Kashmir,2.0,1,1572.6,315.82,0.66,0.5,Cotton,7018.95205479452,7018.95205479452,316.48,6702.47205479452
Maize,2015,Kharif     ,Jammu and Kashmir,293858.0,523609,1572.6,46403116.78,96973.14,1.5905,Maize,2600.0,1361383400.0,46500089.92,1314883310.08
Onion,2015,Kharif     ,Jammu and Kashmir,42.0,22,1572.6,6632.22,13.86,0.6,Onion,1464.6079195402297,32221.374229885052,6646.08,25575.294229885054
Onion,2015,Rabi       ,Jammu and Kashmir,405.0,961,1572.6,63953.55,133.65,2.405,Onion,1464.6079195402297,1407488.2106781607,64087.200000000004,1343401.0106781607
Potato,2015,Kharif     ,Jammu and Kashmir,1710.0,12150,1572.6,270026.1,564.3,5.697333333,Potato,931.9471865745311,11323158.316880552,270590.39999999997,11052567.916880552
Potato,2015,Rabi       ,Jammu and Kashmir,1532.0,14418,1572.6,241918.12,505.56,10.39166667,Potato,931.9471865745311,13436814.536031589,242423.68,13194390.85603159
Wheat,2015,Rabi       ,Jammu and Kashmir,281870.0,544889,1572.6,44510091.7,93017.1,1.332857143,Wheat,2462.4266055045873,1341749170.646789,44603108.800000004,1297146061.8467891
Maize,2016,Kharif     ,Delhi,34.0,174,747.1,5210.5,11.9,5.12,Maize,2600.0,452400.0,5222.4,447177.6
Wheat,2016,Rabi       ,Delhi,19622.0,87182,747.1,3007071.5,6867.7,4.44,Wheat,2462.4266055045873,214679276.32110092,3013939.2,211665337.12110093
Cotton,2016,Kharif     ,Jammu and Kashmir,4.0,2,902.8,613.0,1.4,0.5,Cotton,7018.95205479452,14037.90410958904,614.4,13423.504109589041
Maize,2016,Kharif     ,Jammu and Kashmir,295174.0,541120,902.8,45235415.5,103310.9,1.6325,Maize,2600.0,1406912000.0,45338726.4,1361573273.6
Onion,2016,Kharif     ,Jammu and Kashmir,16.0,8,902.8,2452.0,5.6,0.5,Onion,1464.6079195402297,11716.863356321837,2457.6,9259.263356321837
Onion,2016,Rabi       ,Jammu and Kashmir,612.0,1458,902.8,93789.0,214.2,2.425555556,Onion,1464.6079195402297,2135398.346689655,94003.2,2041395.146689655
Potato,2016,Kharif     ,Jammu and Kashmir,1692.0,12399,902.8,259299.0,592.2,7.245,Potato,931.9471865745311,11555213.166337611,259891.2,11295321.966337612
Potato,2016,Rabi       ,Jammu and Kashmir,1387.0,17243,902.8,212557.75,485.45,11.46928571,Potato,931.9471865745311,16069565.33810464,213043.2,15856522.13810464
Wheat,2016,Rabi       ,Jammu and Kashmir,290301.0,548542,902.8,44488628.25,101605.35,1.416428571,Wheat,2462.4266055045873,1350744415.0366974,44590233.6,1306154181.4366975
Maize,2017,Kharif     ,Delhi,36.0,174,533.7,5667.84,13.68,4.83,Maize,2600.0,452400.0,5681.52,446718.48
Wheat,2017,Rabi       ,Delhi,19671.0,83419,533.7,3097002.24,7474.98,4.24,Wheat,2462.4266055045873,205413165.00458717,3104477.22,202308687.78458717
Cotton,2017,Kharif     ,Jammu and Kashmir,5.0,3,1279.1,787.2,1.9,0.52,Cotton,7018.95205479452,21056.85616438356,789.1,20267.75616438356
Maize,2017,Kharif     ,Jammu and Kashmir,302516.0,546169,1279.1,47628119.04,114956.08,1.534,Maize,2600.0,1420039400.0,47743075.12,1372296324.88
Onion,2017,Kharif     ,Jammu and Kashmir,57.0,29,1279.1,8974.08,21.66,0.5,Onion,1464.6079195402297,42473.62966666666,8995.74,33477.88966666666
Onion,2017,Rabi       ,Jammu and Kashmir,552.0,1320,1279.1,86906.88,209.76,2.4,Onion,1464.6079195402297,1933282.453793103,87116.64,1846165.8137931032
Potato,2017,Kharif     ,Jammu and Kashmir,1897.0,20476,1279.1,298663.68,720.86,11.97529412,Potato,931.9471865745311,19082550.5923001,299384.54,18783166.0523001
Potato,2017,Rabi       ,Jammu and Kashmir,1165.0,14298,1279.1,183417.6,442.7,12.108,Potato,931.9471865745311,13324980.873642646,183860.30000000002,13141120.573642645
Wheat,2017,Rabi       ,Jammu and Kashmir,299336.0,640196,1279.1,47127459.84,113747.68,1.645,Wheat,2462.4266055045873,1576435663.1376147,47241207.52,1529194455.6176147
Maize,2018,Kharif     ,Delhi,20.0,102,678.5,3244.0,7.0,5.1,Maize,2600.0,265200.0,3251.0,261949.0
Wheat,2018,Rabi       ,Delhi,19220.0,82876,678.5,3117484.0,6727.0,4.31,Wheat,2462.4266055045873,204076067.3577982,3124211.0,200951856.3577982
Maize,2018,Kharif     ,Jammu and Kashmir,262353.0,574380,1016.3,42553656.6,91823.55,1.949,Maize,2600.0,1493388000.0,42645480.15,1450742519.85
Onion,2018,Kharif     ,Jammu and Kashmir,17.0,9,1016.3,2757.4,5.95,0.5,Onion,1464.6079195402297,13181.471275862066,2763.35,10418.121275862066
Onion,2018,Rabi       ,Jammu and Kashmir,550.0,1311,1016.3,89210.0,192.5,1.9925,Onion,1464.6079195402297,1920100.982517241,89402.5,1830698.482517241
Potato,2018,Kharif     ,Jammu and Kashmir,1555.0,18663,1016.3,252221.0,544.25,13.186875,Potato,931.9471865745311,17392930.343040474,252765.25,17140165.093040474
Potato,2018,Rabi       ,Jammu and Kashmir,1741.0,18907,1016.3,282390.2,609.35,12.05,Potato,931.9471865745311,17620325.45656466,282999.55,17337325.90656466
Wheat,2018,Rabi       ,Jammu and Kashmir,288387.0,671799,1016.3,46776371.4,100935.45,1.687142857,Wheat,2462.4266055045873,1654255731.1513762,46877306.85,1607378424.3013763
Maize,2019,Kharif     ,Delhi,20.0,102,546.9,3435.2,7.4,5.1,Maize,2600.0,265200.0,3442.6,261757.4
Wheat,2019,Rabi       ,Delhi,19228.0,82905,546.9,3302601.28,7114.36,4.31,Wheat,2462.4266055045873,204147477.7293578,3309715.6399999997,200837762.08935782
Maize,2019,Kharif     ,Jammu and Kashmir,268669.0,541451,1324.1,46146587.44,99407.53,1.8985,Maize,2600.0,1407772600.0,46245994.97,1361526605.03
Onion,2019,Kharif     ,Jammu and Kashmir,26.0,13,1324.1,4465.76,9.62,0.335,Onion,1464.6079195402297,19039.902954022986,4475.38,14564.522954022985
Onion,2019,Rabi       ,Jammu and Kashmir,561.0,1342,1324.1,96357.36,207.57,2.426666667,Onion,1464.6079195402297,1965503.8280229883,96564.93000000001,1868938.8980229883
Potato,2019,Kharif     ,Jammu and Kashmir,1362.0,14417,1324.1,233937.12,503.94,11.211875,Potato,931.9471865745311,13435882.588845015,234441.06,13201441.528845014
Potato,2019,Rabi       ,Jammu and Kashmir,1451.0,13726,1324.1,249223.76,536.87,8.391666667,Potato,931.9471865745311,12791907.082922013,249760.63,12542146.452922013
Wheat,2019,Rabi       ,Jammu and Kashmir,243929.0,488297,1324.1,41897245.04,90253.73,1.6575,Wheat,2462.4266055045873,1202395524.1880734,41987498.769999996,1160408025.4180734
Banana,1997,Whole Year ,Manipur,1.0,12,2053.3,95.17,0.31,12.0,Banana,2452.813852813853,29433.766233766233,95.48,29338.286233766234
Maize,1997,Kharif     ,Manipur,6.0,23,2053.3,571.02,1.86,4.25,Maize,2600.0,59800.0,572.88,59227.12
Onion,1997,Kharif     ,Manipur,2.0,5,2053.3,190.34,0.62,2.5,Onion,1464.6079195402297,7323.0395977011485,190.96,7132.0795977011485
Banana,1998,Autumn     ,Manipur,1280.0,16460,1855.0,126464.0,371.2,12.72,Banana,2452.813852813853,40373316.01731602,126835.2,40246480.81731602
Banana,1998,Rabi       ,Manipur,660.0,8490,1855.0,65208.0,191.4,12.894,Banana,2452.813852813853,20824389.610389613,65399.4,20758990.210389614
Banana,1998,Summer     ,Manipur,20.0,260,1855.0,1976.0,5.8,13.0,Banana,2452.813852813853,637731.6017316018,1981.8,635749.8017316017
Banana,1998,Winter     ,Manipur,940.0,12090,1855.0,92872.0,272.6,12.87833333,Banana,2452.813852813853,29654519.48051948,93144.6,29561374.88051948
Cotton,1998,Autumn     ,Manipur,30.0,20,1855.0,2964.0,8.7,0.67,Cotton,7018.95205479452,140379.0410958904,2972.7,137406.34109589038
Cotton,1998,Rabi       ,Manipur,10.0,10,1855.0,988.0,2.9,1.0,Cotton,7018.95205479452,70189.5205479452,990.9,69198.6205479452
Cotton,1998,Winter     ,Manipur,30.0,10,1855.0,2964.0,8.7,0.33,Cotton,7018.95205479452,70189.5205479452,2972.7,67216.8205479452
Maize,1998,Autumn     ,Manipur,2960.0,10090,1855.0,292448.0,858.4,2.84,Maize,2600.0,26234000.0,293306.4,25940693.6
Onion,1998,Autumn     ,Manipur,60.0,120,1855.0,5928.0,17.4,2.0,Onion,1464.6079195402297,175752.95034482755,5945.4,169807.55034482756
Onion,1998,Rabi       ,Manipur,80.0,170,1855.0,7904.0,23.2,2.05,Onion,1464.6079195402297,248983.34632183905,7927.2,241056.14632183904
Onion,1998,Summer     ,Manipur,40.0,90,1855.0,3952.0,11.6,2.165,Onion,1464.6079195402297,131814.71275862068,3963.6,127851.11275862067
Onion,1998,Winter     ,Manipur,20.0,40,1855.0,1976.0,5.8,2.0,Onion,1464.6079195402297,58584.31678160919,1981.8,56602.516781609185
Potato,1998,Autumn     ,Manipur,320.0,1670,1855.0,31616.0,92.8,5.206666667,Potato,931.9471865745311,1556351.801579467,31708.8,1524643.001579467
Potato,1998,Rabi       ,Manipur,750.0,3930,1855.0,74100.0,217.5,5.256666667,Potato,931.9471865745311,3662552.4432379073,74317.5,3588234.9432379073
Potato,1998,Winter     ,Manipur,1100.0,5750,1855.0,108680.0,319.0,5.205714286,Potato,931.9471865745311,5358696.322803554,108999.0,5249697.322803554
Banana,1999,Whole Year ,Manipur,3510.0,45140,2092.7,372516.3,947.7,12.86,Banana,2452.813852813853,110720017.31601731,373464.0,110346553.31601731
Cotton,1999,Kharif     ,Manipur,50.0,30,2092.7,5306.5,13.5,0.6,Cotton,7018.95205479452,210568.56164383562,5320.0,205248.56164383562
Maize,1999,Kharif     ,Manipur,4340.0,10710,2092.7,460604.2,1171.8,2.254,Maize,2600.0,27846000.0,461776.0,27384224.0
Onion,1999,Whole Year ,Manipur,300.0,640,2092.7,31839.0,81.0,2.068571429,Onion,1464.6079195402297,937349.068505747,31920.0,905429.068505747
Potato,1999,Whole Year ,Manipur,2470.0,12920,2092.7,262141.1,666.9,5.198888889,Potato,931.9471865745311,12040757.650542941,262808.0,11777949.650542941
Banana,2000,Whole Year ,Manipur,3420.0,43980,1969.7,335741.4,889.2,12.83875,Banana,2452.813852813853,107874753.24675325,336630.60000000003,107538122.64675325
Cotton,2000,Kharif     ,Manipur,60.0,20,1969.7,5890.2,15.6,0.33,Cotton,7018.95205479452,140379.0410958904,5905.8,134473.2410958904
Maize,2000,Kharif     ,Manipur,4670.0,10860,1969.7,458453.9,1214.2,2.55,Maize,2600.0,28236000.0,459668.10000000003,27776331.9
Onion,2000,Whole Year ,Manipur,350.0,740,1969.7,34359.5,91.0,2.1,Onion,1464.6079195402297,1083809.8604597698,34450.5,1049359.3604597698
Potato,2000,Whole Year ,Manipur,2590.0,13550,1969.7,254260.3,673.4,5.198888889,Potato,931.9471865745311,12627884.378084896,254933.69999999998,12372950.678084897
Banana,2001,Whole Year ,Manipur,4420.0,56840,2013.1,451414.6,1149.2,12.87375,Banana,2452.813852813853,139417939.3939394,452563.8,138965375.5939394
Cotton,2001,Kharif     ,Manipur,90.0,30,2013.1,9191.7,23.4,0.33,Cotton,7018.95205479452,210568.56164383562,9215.1,201353.46164383562
Maize,2001,Kharif     ,Manipur,5060.0,10090,2013.1,516777.8,1315.6,2.0125,Maize,2600.0,26234000.0,518093.39999999997,25715906.6
Onion,2001,Whole Year ,Manipur,640.0,1360,2013.1,65363.2,166.4,2.16,Onion,1464.6079195402297,1991866.7705747124,65529.6,1926337.1705747123
Banana,2002,Whole Year ,Manipur,4270.0,14361,1743.7,404240.9,1067.5,6.934444444,Banana,2452.813852813853,35224859.740259744,405308.4,34819551.340259746
Maize,2002,Kharif     ,Manipur,3540.0,8270,1743.7,335131.8,885.0,2.2,Maize,2600.0,21502000.0,336016.8,21165983.2
Onion,2002,Whole Year ,Manipur,240.0,510,1743.7,22720.8,60.0,2.078333333,Onion,1464.6079195402297,746950.0389655171,22780.8,724169.238965517
Potato,2002,Whole Year ,Manipur,4470.0,23380,1743.7,423174.9,1117.5,5.20375,Potato,931.9471865745311,21788925.222112536,424292.4,21364632.822112538
Banana,2004,Whole Year ,Manipur,3870.0,49770,1613.3,419275.8,812.7,12.88111111,Banana,2452.813852813853,122076545.45454545,420088.5,121656456.95454545
Maize,2004,Kharif     ,Manipur,3220.0,8900,1613.3,348854.8,676.2,2.5225,Maize,2600.0,23140000.0,349531.0,22790469.0
Onion,2004,Whole Year ,Manipur,500.0,1060,1613.3,54170.0,105.0,2.094,Onion,1464.6079195402297,1552484.3947126435,54275.0,1498209.3947126435
Potato,2004,Whole Year ,Manipur,2960.0,15480,1613.3,320686.4,621.6,5.2175,Potato,931.9471865745311,14426542.44817374,321308.0,14105234.44817374
Banana,2004,Whole Year ,Puducherry,302.0,10208,1434.5875,32718.68,63.42,29.17666667,Banana,2452.813852813853,25038323.80952381,32782.1,25005541.70952381
Cotton,2004,Kharif     ,Puducherry,731.0,526,1434.5875,79196.54,153.51,0.725,Cotton,7018.95205479452,3691968.7808219176,79350.04999999999,3612618.7308219178
Onion,2004,Whole Year ,Puducherry,7.0,21,1434.5875,758.38,1.47,2.165,Onion,1464.6079195402297,30756.76631034482,759.85,29996.916310344823
Banana,2005,Whole Year ,Manipur,4420.0,56850,1585.4,530046.4,928.2,12.8775,Banana,2452.813852813853,139442467.53246754,530974.6,138911492.93246755
Maize,2005,Kharif     ,Manipur,2850.0,7940,1585.4,341772.0,598.5,2.56,Maize,2600.0,20644000.0,342370.5,20301629.5
Onion,2005,Whole Year ,Manipur,1760.0,3740,1585.4,211059.2,369.6,2.14,Onion,1464.6079195402297,5477633.619080459,211428.80000000002,5266204.819080459
Potato,2005,Whole Year ,Manipur,4870.0,25470,1585.4,584010.4,1022.7,5.2,Potato,931.9471865745311,23736694.842053305,585033.1,23151661.742053304
Banana,2005,Whole Year ,Puducherry,316.0,10382,1434.5875,37894.72,66.36,22.33333333,Banana,2452.813852813853,25465113.419913422,37961.08,25427152.339913424
Cotton,2005,Kharif     ,Puducherry,183.0,133,1434.5875,21945.36,38.43,0.755,Cotton,7018.95205479452,933520.6232876712,21983.79,911536.8332876712
Onion,2005,Whole Year ,Puducherry,9.0,29,1434.5875,1079.28,1.89,3.22,Onion,1464.6079195402297,42473.62966666666,1081.17,41392.45966666666
Banana,2006,Summer     ,Manipur,1230.0,15820,1533.561905,157083.3,270.6,12.91571429,Banana,2452.813852813853,38803515.151515156,157353.9,38646161.25151516
Banana,2006,Whole Year ,Manipur,4200.0,54020,1533.561905,536382.0,924.0,12.8725,Banana,2452.813852813853,132501004.32900433,537306.0,131963698.32900433
Cotton,2006,Kharif     ,Manipur,210.0,70,1533.561905,26819.1,46.2,0.33,Cotton,7018.95205479452,491326.6438356164,26865.3,464461.3438356164
Maize,2006,Kharif     ,Manipur,3340.0,8270,1533.561905,426551.4,734.8,2.48,Maize,2600.0,21502000.0,427286.2,21074713.8
Onion,2006,Summer     ,Manipur,480.0,1020,1533.561905,61300.8,105.6,2.125,Onion,1464.6079195402297,1493900.0779310341,61406.4,1432493.6779310342
Onion,2006,Whole Year ,Manipur,640.0,1360,1533.561905,81734.4,140.8,2.11,Onion,1464.6079195402297,1991866.7705747124,81875.2,1909991.5705747125
Potato,2006,Summer     ,Manipur,850.0,4440,1533.561905,108553.5,187.0,5.22,Potato,931.9471865745311,4137845.508390918,108740.5,4029105.008390918
Potato,2006,Whole Year ,Manipur,2870.0,15010,1533.561905,366527.7,631.4,5.23125,Potato,931.9471865745311,13988527.270483712,367159.10000000003,13621368.170483712
Banana,2007,Whole Year ,Manipur,9360.0,120380,1435.7,1248624.0,1497.6,12.88444444,Banana,2452.813852813853,295269731.6017316,1250121.6,294019610.0017316
Cotton,2007,Kharif     ,Manipur,210.0,70,1435.7,28014.0,33.6,0.33,Cotton,7018.95205479452,491326.6438356164,28047.6,463279.04383561644
Maize,2007,Kharif     ,Manipur,2960.0,8450,1435.7,394864.0,473.6,2.8025,Maize,2600.0,21970000.0,395337.6,21574662.4
Onion,2007,Whole Year ,Manipur,940.0,2000,1435.7,125396.0,150.4,2.11,Onion,1464.6079195402297,2929215.8390804594,125546.4,2803669.4390804595
Potato,2007,Whole Year ,Manipur,1950.0,10200,1435.7,260130.0,312.0,5.191111111,Potato,931.9471865745311,9505861.303060217,260442.0,9245419.303060217
Maize,1997,Kharif     ,Sikkim,39393.0,55710,2804.1,3749031.81,12211.83,1.425,Maize,2600.0,144846000.0,3761243.64,141084756.36
Maize,1997,Whole Year ,Sikkim,9580.0,7605,2804.1,911728.6,2969.8,0.7875,Maize,2600.0,19773000.0,914698.4,18858301.6
Wheat,1997,Rabi       ,Sikkim,8090.0,14200,2804.1,769925.3,2507.9,1.755,Wheat,2462.4266055045873,34966457.79816514,772433.2000000001,34194024.59816514
Maize,1998,Kharif     ,Sikkim,39463.0,53840,3183.8,3898944.4,11444.27,0.937142857,Maize,2600.0,139984000.0,3910388.67,136073611.33
Wheat,1998,Rabi       ,Sikkim,7941.0,6416,3183.8,784570.8,2302.89,0.79,Wheat,2462.4266055045873,15798929.100917432,786873.6900000001,15012055.410917433
Maize,1999,Kharif     ,Sikkim,39093.0,52834,2678.5,4148940.09,10555.11,1.355,Maize,2600.0,137368400.0,4159495.1999999997,133208904.8
Wheat,1999,Rabi       ,Sikkim,8100.0,12849,2678.5,859653.0,2187.0,1.5725,Wheat,2462.4266055045873,31639719.454128444,861840.0,30777879.454128444
Maize,2000,Kharif     ,Sikkim,39903.0,59611,2504.8,3917277.51,10374.78,1.49,Maize,2600.0,154988600.0,3927652.2899999996,151060947.71
Wheat,2000,Rabi       ,Sikkim,7215.0,10103,2504.8,708296.55,1875.9,1.3725,Wheat,2462.4266055045873,24877895.995412845,710172.4500000001,24167723.545412846
Maize,2001,Kharif     ,Sikkim,40110.0,57014,2372.5,4096434.3,10428.6,1.405,Maize,2600.0,148236400.0,4106862.9,144129537.1
Maize,2001,Whole Year ,Sikkim,8000.0,4000,2372.5,817040.0,2080.0,0.5,Maize,2600.0,10400000.0,819120.0,9580880.0
Wheat,2001,Rabi       ,Sikkim,8710.0,10485,2372.5,889552.3,2264.6,1.12,Wheat,2462.4266055045873,25818542.9587156,891816.9,24926726.0587156
Maize,2002,Kharif     ,Sikkim,36720.0,53210,2496.2,3476282.4,9180.0,1.415,Maize,2600.0,138346000.0,3485462.4,134860537.6
Maize,2002,Whole Year ,Sikkim,6000.0,3000,2496.2,568020.0,1500.0,0.5,Maize,2600.0,7800000.0,569520.0,7230480.0
Potato,2002,Whole Year ,Sikkim,5760.0,27020,2496.2,545299.2,1440.0,5.1,Potato,931.9471865745311,25181212.98124383,546739.2,24634473.78124383
Wheat,2002,Rabi       ,Sikkim,8330.0,10400,2496.2,788601.1,2082.5,1.2075,Wheat,2462.4266055045873,25609236.697247706,790683.6,24818553.097247705
Maize,2003,Kharif     ,Sikkim,36700.0,57050,2838.1,3632566.0,8808.0,1.5375,Maize,2600.0,148330000.0,3641374.0,144688626.0
Potato,2003,Whole Year ,Sikkim,7470.0,33440,2838.1,739380.6,1792.8,4.455,Potato,931.9471865745311,31164313.919052318,741173.4,30423140.51905232
Wheat,2003,Rabi       ,Sikkim,6805.0,8686,2838.1,673558.9,1633.2,1.21,Wheat,2462.4266055045873,21388637.495412845,675192.1,20713445.395412844
Maize,2004,Kharif     ,Sikkim,36700.0,58280,1650.5,3976078.0,7707.0,1.635,Maize,2600.0,151528000.0,3983785.0,147544215.0
Wheat,2004,Rabi       ,Sikkim,5740.0,8250,1650.5,621871.6,1205.4,1.39,Wheat,2462.4266055045873,20315019.495412845,623077.0,19691942.495412845
Maize,2005,Kharif     ,Sikkim,25450.0,61100,2041.6,3051964.0,5344.5,5.21,Maize,2600.0,158860000.0,3057308.5,155802691.5
Wheat,2005,Rabi       ,Sikkim,5740.0,9250,2041.6,688340.8,1205.4,1.5525,Wheat,2462.4266055045873,22777446.100917432,689546.2000000001,22087899.900917433
Maize,2006,Kharif     ,Sikkim,40850.0,64890,2270.2,5216953.5,8987.0,1.605,Maize,2600.0,168714000.0,5225940.5,163488059.5
Wheat,2006,Rabi       ,Sikkim,6380.0,10360,2270.2,814789.8,1403.6,1.57,Wheat,2462.4266055045873,25510739.633027524,816193.4,24694546.233027525
Maize,2007,Kharif     ,Sikkim,39770.0,59120,2003.4,5305318.0,6363.2,1.415,Maize,2600.0,153712000.0,5311681.2,148400318.8
Wheat,2007,Rabi       ,Sikkim,4460.0,4460,2003.4,594964.0,713.6,1.0,Wheat,2462.4266055045873,10982422.66055046,595677.6,10386745.06055046
Maize,2008,Kharif     ,Sikkim,39200.0,65740,2247.5,5607168.0,3528.0,1.8,Maize,2600.0,170924000.0,5610696.0,165313304.0
Wheat,2008,Rabi       ,Sikkim,3900.0,3500,2247.5,557856.0,351.0,0.8825,Wheat,2462.4266055045873,8618493.119266056,558207.0,8060286.1192660555
Maize,2009,Kharif     ,Sikkim,39500.0,64690,2176.6,6154890.0,6715.0,1.5875,Maize,2600.0,168194000.0,6161605.0,162032395.0
Wheat,2009,Rabi       ,Sikkim,5200.0,4720,2176.6,810264.0,884.0,0.93,Wheat,2462.4266055045873,11622653.577981653,811148.0,10811505.577981653
Maize,2010,Kharif     ,Sikkim,40170.0,276023,2527.0,6672638.7,9640.8,5.2675,Maize,2600.0,717659800.0,6682279.5,710977520.5
Wheat,2010,Rabi       ,Sikkim,2650.0,2710,2527.0,440191.5,636.0,1.03,Wheat,2462.4266055045873,6673176.1009174315,440827.5,6232348.6009174315
Maize,2011,Kharif     ,Sikkim,39950.0,66210,2585.486364,6692424.0,13183.5,1.6125,Maize,2600.0,172146000.0,6705607.5,165440392.5
Wheat,2011,Rabi       ,Sikkim,2500.0,2650,2585.486364,418800.0,825.0,1.065,Wheat,2462.4266055045873,6525430.504587157,419625.0,6105805.504587157
Maize,2012,Kharif     ,Sikkim,39970.0,67950,3006.9,6027476.0,12390.7,1.66,Maize,2600.0,176670000.0,6039866.7,170630133.3
Wheat,2012,Rabi       ,Sikkim,520.0,550,3006.9,78416.0,161.2,1.0475,Wheat,2462.4266055045873,1354334.633027523,78577.2,1275757.433027523
Onion,2013,Rabi       ,Jammu and Kashmir,432.0,1046,1193.8,62419.68,116.64,2.391428571,Onion,1464.6079195402297,1531979.88383908,62536.32,1469443.56383908
Potato,2013,Rabi       ,Jammu and Kashmir,1312.0,15339,1193.8,189570.88,354.24,12.0475,Potato,931.9471865745311,14295137.894866733,189925.12,14105212.774866734
Wheat,2013,Rabi       ,Jammu and Kashmir,292380.0,464577,1193.8,42245986.2,78942.6,1.27,Wheat,2462.4266055045873,1143986765.1055048,42324928.800000004,1101661836.3055048
Maize,2013,Kharif     ,Sikkim,39930.0,68825,2567.6,5769485.7,10781.1,1.685,Maize,2600.0,178945000.0,5780266.8,173164733.2
Wheat,2013,Rabi       ,Sikkim,360.0,385,2567.6,52016.4,97.2,1.03,Wheat,2462.4266055045873,948034.2431192661,52113.6,895920.6431192661
Maize,2014,Kharif     ,Sikkim,39880.0,68890,2627.0,6020284.8,13160.4,1.69,Maize,2600.0,179114000.0,6033445.2,173080554.8
Wheat,2014,Rabi       ,Sikkim,390.0,420,2627.0,58874.4,128.7,1.05,Wheat,2462.4266055045873,1034219.1743119267,59003.1,975216.0743119267
Maize,2015,Kharif     ,Sikkim,38955.0,68310,2949.1,6151384.05,12855.15,1.72,Maize,2600.0,177606000.0,6164239.2,171441760.8
Wheat,2015,Rabi       ,Sikkim,323.0,346,2949.1,51004.93,106.59,1.0375,Wheat,2462.4266055045873,851999.6055045872,51111.52,800888.0855045872
Maize,2016,Kharif     ,Sikkim,38498.0,67992,2971.6,5899818.5,13474.3,1.73,Maize,2600.0,176779200.0,5913292.8,170865907.2
Wheat,2016,Rabi       ,Sikkim,265.0,286,2971.6,40611.25,92.75,1.046666667,Wheat,2462.4266055045873,704254.009174312,40704.0,663550.009174312
Maize,2017,Kharif     ,Sikkim,38458.0,67968,2873.6,6054827.52,14614.04,1.7325,Maize,2600.0,176716800.0,6069441.56,170647358.44
Wheat,2017,Rabi       ,Sikkim,172.0,185,2873.6,27079.68,65.36,1.03,Wheat,2462.4266055045873,455548.92201834865,27145.04,428403.88201834867
Maize,2018,Kharif     ,Sikkim,37778.0,66789,3350.1,6127591.6,13222.3,1.7325,Maize,2600.0,173651400.0,6140813.899999999,167510586.1
Wheat,2018,Rabi       ,Sikkim,163.0,176,3350.1,26438.6,57.05,1.04,Wheat,2462.4266055045873,433387.08256880735,26495.649999999998,406891.43256880733
Maize,2019,Kharif     ,Sikkim,38387.0,67908,2740.0,6593351.12,14203.19,1.735,Maize,2600.0,176560800.0,6607554.3100000005,169953245.69
Wheat,2019,Rabi       ,Sikkim,165.0,178,2740.0,28340.4,61.05,1.035,Wheat,2462.4266055045873,438311.93577981653,28401.45,409910.4857798165
Cotton,1998,Kharif     ,Mizoram,555.0,429,2640.7,54834.0,160.95,0.7425,Cotton,7018.95205479452,3011130.4315068494,54994.95,2956135.481506849
Maize,1998,Kharif     ,Mizoram,8562.0,16347,2640.7,845925.6,2482.98,2.0175,Maize,2600.0,42502200.0,848408.58,41653791.42
Maize,1998,Rabi       ,Mizoram,119.0,242,2640.7,11757.2,34.51,1.74,Maize,2600.0,629200.0,11791.710000000001,617408.29
Potato,1998,Kharif     ,Mizoram,180.0,865,2640.7,17784.0,52.2,4.74,Potato,931.9471865745311,806134.3163869694,17836.2,788298.1163869695
Potato,1998,Rabi       ,Mizoram,80.0,350,2640.7,7904.0,23.2,4.38,Potato,931.9471865745311,326181.5153010859,7927.2,318254.3153010859
Wheat,1998,Rabi       ,Mizoram,55.0,48,2640.7,5434.0,15.95,1.09,Wheat,2462.4266055045873,118196.47706422019,5449.95,112746.5270642202
Cotton,1999,Kharif     ,Mizoram,552.0,1964,2535.9,58583.76,149.04,3.726666667,Cotton,7018.95205479452,13785221.835616438,58732.8,13726489.035616437
Maize,1999,Kharif     ,Mizoram,5092.0,9512,2535.9,540413.96,1374.84,1.7675,Maize,2600.0,24731200.0,541788.7999999999,24189411.2
Maize,1999,Rabi       ,Mizoram,185.0,190,2535.9,19634.05,49.95,1.15,Maize,2600.0,494000.0,19684.0,474316.0
Potato,1999,Whole Year ,Mizoram,530.0,3924,2535.9,56248.9,143.1,6.35,Potato,931.9471865745311,3656960.76011846,56392.0,3600568.76011846
Wheat,1999,Rabi       ,Mizoram,43.0,38,2535.9,4563.59,11.61,0.88,Wheat,2462.4266055045873,93572.21100917432,4575.2,88997.01100917433
Cotton,1999,Kharif     ,Tripura,864.0,1023,2147.4,91696.32,233.28,1.18,Cotton,7018.95205479452,7180387.952054794,91929.6,7088458.352054794
Maize,1999,Kharif     ,Tripura,1250.0,1000,2147.4,132662.5,337.5,0.8025,Maize,2600.0,2600000.0,133000.0,2467000.0
Potato,1999,Whole Year ,Tripura,5550.0,100000,2147.4,589021.5,1498.5,17.855,Potato,931.9471865745311,93194718.6574531,590520.0,92604198.6574531
Wheat,1999,Rabi       ,Tripura,1250.0,2400,2147.4,132662.5,337.5,2.005,Wheat,2462.4266055045873,5909823.85321101,133000.0,5776823.85321101
